County,Date,Vaccine,Count
Benton,2/24/21,Moderna,168
Benton,2/24/21,Pfizer,450
Benton,2/25/21,Moderna,"1,366"
Benton,2/25/21,Pfizer,508
Benton,2/26/21,Moderna,"1,139"
Benton,2/26/21,Pfizer,736
Benton,2/27/21,Moderna,149
Benton,2/27/21,Pfizer,32
Benton,2/28/21,Moderna,77
Benton,2/28/21,Pfizer,142
Benton,3/1/21,Moderna,163
Benton,3/1/21,Pfizer,33
Benton,3/2/21,Moderna,628
Benton,3/2/21,Pfizer,126
Benton,3/3/21,Moderna,680
Benton,3/3/21,Pfizer,66
Benton,3/4/21,Johnson & Johnson,8
Benton,3/4/21,Moderna,311
Benton,3/4/21,Pfizer,"1,751"
Benton,3/4/21,Unspecified,1
Benton,3/5/21,Johnson & Johnson,23
Benton,3/5/21,Moderna,"1,951"
Benton,3/5/21,Pfizer,12
Benton,3/6/21,Johnson & Johnson,10
Benton,3/6/21,Moderna,61
Benton,3/6/21,Pfizer,12
Benton,3/7/21,Moderna,51
Benton,3/7/21,Pfizer,12
Benton,3/8/21,Johnson & Johnson,42
Benton,3/8/21,Moderna,94
Benton,3/8/21,Pfizer,14
Benton,3/9/21,Johnson & Johnson,22
Benton,3/9/21,Moderna,112
Benton,3/9/21,Pfizer,316
Benton,3/9/21,Unspecified,1
Benton,3/10/21,Johnson & Johnson,45
Benton,3/10/21,Moderna,736
Benton,3/10/21,Pfizer,45
Benton,3/11/21,Johnson & Johnson,124
Benton,3/11/21,Moderna,"1,115"
Benton,3/11/21,Pfizer,621
Benton,3/12/21,Johnson & Johnson,81
Benton,3/12/21,Moderna,211
Benton,3/12/21,Pfizer,"1,280"
Benton,3/12/21,Unspecified,1
Benton,3/13/21,Johnson & Johnson,14
Benton,3/13/21,Moderna,39
Benton,3/13/21,Pfizer,80
Benton,3/14/21,Johnson & Johnson,2
Benton,3/14/21,Moderna,27
Benton,3/14/21,Pfizer,20
Benton,3/15/21,Johnson & Johnson,40
Benton,3/15/21,Moderna,119
Benton,3/15/21,Pfizer,15
Benton,3/16/21,Johnson & Johnson,36
Benton,3/16/21,Moderna,150
Benton,3/16/21,Pfizer,45
Benton,3/17/21,Johnson & Johnson,24
Benton,3/17/21,Moderna,149
Benton,3/17/21,Pfizer,426
Benton,3/18/21,Johnson & Johnson,46
Benton,3/18/21,Moderna,197
Benton,3/18/21,Pfizer,"1,959"
Benton,3/19/21,Johnson & Johnson,9
Benton,3/19/21,Moderna,364
Benton,3/19/21,Pfizer,"1,836"
Benton,3/20/21,Johnson & Johnson,14
Benton,3/20/21,Moderna,62
Benton,3/20/21,Pfizer,71
Benton,3/21/21,Johnson & Johnson,1
Benton,3/21/21,Moderna,35
Benton,3/21/21,Pfizer,52
Benton,3/22/21,Johnson & Johnson,29
Benton,3/22/21,Moderna,98
Benton,3/22/21,Pfizer,63
Benton,3/23/21,Johnson & Johnson,15
Benton,3/23/21,Moderna,150
Benton,3/23/21,Pfizer,81
Benton,3/24/21,Johnson & Johnson,30
Benton,3/24/21,Moderna,171
Benton,3/24/21,Pfizer,518
Benton,3/25/21,Johnson & Johnson,38
Benton,3/25/21,Moderna,220
Benton,3/25/21,Pfizer,"2,223"
Benton,3/26/21,Johnson & Johnson,42
Benton,3/26/21,Moderna,599
Benton,3/26/21,Pfizer,"1,622"
Benton,3/27/21,Johnson & Johnson,7
Benton,3/27/21,Moderna,49
Benton,3/27/21,Pfizer,107
Benton,3/28/21,Moderna,35
Benton,3/28/21,Pfizer,43
Benton,3/29/21,Johnson & Johnson,18
Benton,3/29/21,Moderna,220
Benton,3/29/21,Pfizer,112
Benton,3/30/21,Johnson & Johnson,6
Benton,3/30/21,Moderna,181
Benton,3/30/21,Pfizer,766
Benton,3/31/21,Johnson & Johnson,19
Benton,3/31/21,Moderna,233
Benton,3/31/21,Pfizer,"1,828"
Benton,4/1/21,Johnson & Johnson,53
Benton,4/1/21,Moderna,"1,624"
Benton,4/1/21,Pfizer,79
Benton,4/2/21,Johnson & Johnson,106
Benton,4/2/21,Moderna,627
Benton,4/2/21,Pfizer,"1,587"
Benton,4/2/21,Unspecified,1
Benton,4/3/21,Johnson & Johnson,16
Benton,4/3/21,Moderna,53
Benton,4/3/21,Pfizer,127
Benton,4/4/21,Johnson & Johnson,2
Benton,4/4/21,Moderna,32
Benton,4/4/21,Pfizer,41
Benton,4/5/21,Johnson & Johnson,68
Benton,4/5/21,Moderna,197
Benton,4/5/21,Pfizer,48
Benton,4/6/21,Johnson & Johnson,74
Benton,4/6/21,Moderna,204
Benton,4/6/21,Pfizer,55
Benton,4/7/21,Johnson & Johnson,287
Benton,4/7/21,Moderna,"1,820"
Benton,4/7/21,Pfizer,50
Benton,4/8/21,Johnson & Johnson,112
Benton,4/8/21,Moderna,828
Benton,4/8/21,Pfizer,"1,744"
Benton,4/9/21,Johnson & Johnson,82
Benton,4/9/21,Moderna,341
Benton,4/9/21,Pfizer,"1,723"
Benton,4/10/21,Johnson & Johnson,173
Benton,4/10/21,Moderna,543
Benton,4/10/21,Pfizer,502
Benton,4/11/21,Johnson & Johnson,2
Benton,4/11/21,Moderna,5
Benton,4/11/21,Pfizer,20
Benton,4/12/21,Johnson & Johnson,52
Benton,4/12/21,Moderna,118
Benton,4/12/21,Pfizer,46
Benton,4/13/21,Moderna,227
Benton,4/13/21,Pfizer,81
Benton,4/14/21,Moderna,163
Benton,4/14/21,Pfizer,"1,883"
Benton,4/15/21,Moderna,705
Benton,4/15/21,Pfizer,"1,299"
Benton,4/16/21,Moderna,346
Benton,4/16/21,Pfizer,"1,756"
Benton,4/17/21,Moderna,354
Benton,4/17/21,Pfizer,278
Benton,4/18/21,Moderna,37
Benton,4/18/21,Pfizer,66
Benton,4/19/21,Moderna,173
Benton,4/19/21,Pfizer,129
Benton,4/20/21,Moderna,242
Benton,4/20/21,Pfizer,655
Benton,4/21/21,Moderna,457
Benton,4/21/21,Pfizer,"1,826"
Benton,4/22/21,Moderna,270
Benton,4/22/21,Pfizer,"1,649"
Benton,4/23/21,Moderna,415
Benton,4/23/21,Pfizer,"1,672"
Benton,4/24/21,Moderna,81
Benton,4/24/21,Pfizer,194
Benton,4/25/21,Moderna,22
Benton,4/25/21,Pfizer,96
Benton,4/26/21,Johnson & Johnson,2
Benton,4/26/21,Moderna,128
Benton,4/26/21,Pfizer,54
Benton,4/27/21,Johnson & Johnson,6
Benton,4/27/21,Moderna,182
Benton,4/27/21,Pfizer,46
Benton,4/28/21,Johnson & Johnson,6
Benton,4/28/21,Moderna,145
Benton,4/28/21,Pfizer,"1,472"
Benton,4/29/21,Johnson & Johnson,20
Benton,4/29/21,Moderna,"1,644"
Benton,4/29/21,Pfizer,101
Benton,4/30/21,Johnson & Johnson,16
Benton,4/30/21,Moderna,401
Benton,4/30/21,Pfizer,"1,502"
Benton,5/1/21,Moderna,56
Benton,5/1/21,Pfizer,601
Benton,5/2/21,Johnson & Johnson,3
Benton,5/2/21,Moderna,9
Benton,5/2/21,Pfizer,19
Benton,5/3/21,Johnson & Johnson,21
Benton,5/3/21,Moderna,110
Benton,5/3/21,Pfizer,57
Benton,5/4/21,Johnson & Johnson,23
Benton,5/4/21,Moderna,169
Benton,5/4/21,Pfizer,81
Benton,5/5/21,Johnson & Johnson,34
Benton,5/5/21,Moderna,"1,569"
Benton,5/5/21,Pfizer,230
Benton,5/6/21,Johnson & Johnson,28
Benton,5/6/21,Moderna,409
Benton,5/6/21,Pfizer,"2,110"
Benton,5/7/21,Johnson & Johnson,22
Benton,5/7/21,Moderna,640
Benton,5/7/21,Pfizer,661
Benton,5/8/21,Johnson & Johnson,6
Benton,5/8/21,Moderna,264
Benton,5/8/21,Pfizer,101
Benton,5/9/21,Johnson & Johnson,5
Benton,5/9/21,Moderna,21
Benton,5/9/21,Pfizer,38
Benton,5/10/21,Johnson & Johnson,29
Benton,5/10/21,Moderna,109
Benton,5/10/21,Pfizer,80
Benton,5/11/21,Johnson & Johnson,41
Benton,5/11/21,Moderna,158
Benton,5/11/21,Pfizer,79
Benton,5/12/21,Johnson & Johnson,20
Benton,5/12/21,Moderna,98
Benton,5/12/21,Pfizer,602
Benton,5/13/21,Johnson & Johnson,23
Benton,5/13/21,Moderna,528
Benton,5/13/21,Pfizer,"2,131"
Benton,5/14/21,Johnson & Johnson,22
Benton,5/14/21,Moderna,156
Benton,5/14/21,Pfizer,"1,906"
Clackamas,12/16/20,Pfizer,78
Clackamas,12/17/20,Pfizer,98
Clackamas,12/18/20,Pfizer,271
Clackamas,12/19/20,Pfizer,141
Clackamas,12/19/20,Unspecified,1
Clackamas,12/20/20,Moderna,1
Clackamas,12/20/20,Pfizer,125
Clackamas,12/21/20,Moderna,1
Clackamas,12/21/20,Pfizer,579
Clackamas,12/22/20,Moderna,6
Clackamas,12/22/20,Pfizer,356
Clackamas,12/23/20,Moderna,39
Clackamas,12/23/20,Pfizer,455
Clackamas,12/24/20,Moderna,35
Clackamas,12/24/20,Pfizer,212
Clackamas,12/25/20,Moderna,4
Clackamas,12/25/20,Pfizer,32
Clackamas,12/26/20,Moderna,17
Clackamas,12/26/20,Pfizer,391
Clackamas,12/27/20,Moderna,104
Clackamas,12/27/20,Pfizer,164
Clackamas,12/28/20,Moderna,449
Clackamas,12/28/20,Pfizer,293
Clackamas,12/29/20,Moderna,561
Clackamas,12/29/20,Pfizer,233
Clackamas,12/30/20,Moderna,789
Clackamas,12/30/20,Pfizer,286
Clackamas,12/30/20,Unspecified,1
Clackamas,12/31/20,Moderna,287
Clackamas,12/31/20,Pfizer,321
Clackamas,12/31/20,Unspecified,1
Clackamas,1/1/21,Moderna,96
Clackamas,1/1/21,Pfizer,50
Clackamas,1/2/21,Moderna,599
Clackamas,1/2/21,Pfizer,109
Clackamas,1/3/21,Moderna,382
Clackamas,1/3/21,Pfizer,80
Clackamas,1/4/21,Moderna,405
Clackamas,1/4/21,Pfizer,390
Clackamas,1/5/21,Moderna,437
Clackamas,1/5/21,Pfizer,329
Clackamas,1/6/21,Moderna,377
Clackamas,1/6/21,Pfizer,412
Clackamas,1/7/21,Moderna,419
Clackamas,1/7/21,Pfizer,475
Clackamas,1/7/21,Unspecified,1
Clackamas,1/8/21,Moderna,314
Clackamas,1/8/21,Pfizer,622
Clackamas,1/8/21,Unspecified,1
Clackamas,1/9/21,Moderna,337
Clackamas,1/9/21,Pfizer,393
Clackamas,1/9/21,Unspecified,1
Clackamas,1/10/21,Moderna,500
Clackamas,1/10/21,Pfizer,241
Clackamas,1/11/21,Johnson & Johnson,1
Clackamas,1/11/21,Moderna,440
Clackamas,1/11/21,Pfizer,671
Clackamas,1/11/21,Unspecified,1
Clackamas,1/12/21,Moderna,494
Clackamas,1/12/21,Pfizer,598
Clackamas,1/13/21,Moderna,563
Clackamas,1/13/21,Pfizer,893
Clackamas,1/14/21,Moderna,561
Clackamas,1/14/21,Pfizer,709
Clackamas,1/14/21,Unspecified,1
Clackamas,1/15/21,Moderna,602
Clackamas,1/15/21,Pfizer,698
Clackamas,1/15/21,Unspecified,1
Clackamas,1/16/21,Moderna,823
Clackamas,1/16/21,Pfizer,853
Clackamas,1/17/21,Moderna,780
Clackamas,1/17/21,Pfizer,496
Clackamas,1/17/21,Unspecified,47
Clackamas,1/18/21,Moderna,310
Clackamas,1/18/21,Pfizer,753
Clackamas,1/19/21,Moderna,444
Clackamas,1/19/21,Pfizer,590
Clackamas,1/19/21,Unspecified,2
Clackamas,1/20/21,Moderna,509
Clackamas,1/20/21,Pfizer,422
Clackamas,1/21/21,Moderna,523
Clackamas,1/21/21,Pfizer,704
Clackamas,1/22/21,Moderna,902
Clackamas,1/22/21,Pfizer,613
Clackamas,1/22/21,Unspecified,3
Clackamas,1/23/21,Moderna,743
Clackamas,1/23/21,Pfizer,257
Clackamas,1/24/21,Moderna,448
Clackamas,1/24/21,Pfizer,89
Clackamas,1/25/21,Moderna,867
Clackamas,1/25/21,Pfizer,644
Clackamas,1/25/21,Unspecified,1
Clackamas,1/26/21,Moderna,"1,056"
Clackamas,1/26/21,Pfizer,551
Clackamas,1/26/21,Unspecified,6
Clackamas,1/27/21,Moderna,740
Clackamas,1/27/21,Pfizer,"1,175"
Clackamas,1/27/21,Unspecified,1
Clackamas,1/28/21,Moderna,373
Clackamas,1/28/21,Pfizer,"1,065"
Clackamas,1/28/21,Unspecified,2
Clackamas,1/29/21,Moderna,"1,105"
Clackamas,1/29/21,Pfizer,"1,376"
Clackamas,1/30/21,Moderna,313
Clackamas,1/30/21,Pfizer,"1,279"
Clackamas,1/31/21,Moderna,"1,040"
Clackamas,1/31/21,Pfizer,804
Clackamas,2/1/21,Moderna,536
Clackamas,2/1/21,Pfizer,819
Clackamas,2/1/21,Unspecified,2
Clackamas,2/2/21,Moderna,765
Clackamas,2/2/21,Pfizer,815
Clackamas,2/3/21,Moderna,544
Clackamas,2/3/21,Pfizer,"1,285"
Clackamas,2/3/21,Unspecified,3
Clackamas,2/4/21,Moderna,542
Clackamas,2/4/21,Pfizer,"1,146"
Clackamas,2/5/21,Moderna,624
Clackamas,2/5/21,Pfizer,"1,327"
Clackamas,2/6/21,Moderna,"1,639"
Clackamas,2/6/21,Pfizer,"1,329"
Clackamas,2/7/21,Moderna,"1,036"
Clackamas,2/7/21,Pfizer,764
Clackamas,2/8/21,Moderna,543
Clackamas,2/8/21,Pfizer,857
Clackamas,2/9/21,Moderna,703
Clackamas,2/9/21,Pfizer,"1,052"
Clackamas,2/10/21,Moderna,"1,046"
Clackamas,2/10/21,Pfizer,881
Clackamas,2/10/21,Unspecified,2
Clackamas,2/11/21,Moderna,907
Clackamas,2/11/21,Pfizer,"1,085"
Clackamas,2/11/21,Unspecified,1
Clackamas,2/12/21,Moderna,640
Clackamas,2/12/21,Pfizer,363
Clackamas,2/12/21,Unspecified,1
Clackamas,2/13/21,Johnson & Johnson,1
Clackamas,2/13/21,Moderna,117
Clackamas,2/13/21,Pfizer,70
Clackamas,2/14/21,Moderna,96
Clackamas,2/14/21,Pfizer,8
Clackamas,2/15/21,Moderna,518
Clackamas,2/15/21,Pfizer,719
Clackamas,2/15/21,Unspecified,1
Clackamas,2/16/21,Moderna,"1,014"
Clackamas,2/16/21,Pfizer,"1,034"
Clackamas,2/16/21,Unspecified,1
Clackamas,2/17/21,Moderna,991
Clackamas,2/17/21,Pfizer,"1,366"
Clackamas,2/17/21,Unspecified,2
Clackamas,2/18/21,Moderna,885
Clackamas,2/18/21,Pfizer,"1,813"
Clackamas,2/19/21,Johnson & Johnson,1
Clackamas,2/19/21,Moderna,886
Clackamas,2/19/21,Pfizer,"1,936"
Clackamas,2/20/21,Moderna,"1,133"
Clackamas,2/20/21,Pfizer,"1,925"
Clackamas,2/21/21,Moderna,"1,130"
Clackamas,2/21/21,Pfizer,"1,197"
Clackamas,2/21/21,Unspecified,4
Clackamas,2/22/21,Moderna,777
Clackamas,2/22/21,Pfizer,830
Clackamas,2/23/21,Moderna,608
Clackamas,2/23/21,Pfizer,"1,216"
Clackamas,2/24/21,Moderna,"1,153"
Clackamas,2/24/21,Pfizer,"1,413"
Clackamas,2/24/21,Unspecified,2
Clackamas,2/25/21,Moderna,671
Clackamas,2/25/21,Pfizer,"1,628"
Clackamas,2/26/21,Moderna,"1,141"
Clackamas,2/26/21,Pfizer,"1,863"
Clackamas,2/27/21,Johnson & Johnson,2
Clackamas,2/27/21,Moderna,545
Clackamas,2/27/21,Pfizer,"2,326"
Clackamas,2/28/21,Moderna,838
Clackamas,2/28/21,Pfizer,449
Clackamas,3/1/21,Moderna,898
Clackamas,3/1/21,Pfizer,509
Clackamas,3/1/21,Unspecified,1
Clackamas,3/2/21,Moderna,"1,068"
Clackamas,3/2/21,Pfizer,"1,456"
Clackamas,3/3/21,Johnson & Johnson,6
Clackamas,3/3/21,Moderna,"1,502"
Clackamas,3/3/21,Pfizer,"1,864"
Clackamas,3/3/21,Unspecified,2
Clackamas,3/4/21,Johnson & Johnson,3
Clackamas,3/4/21,Moderna,"1,173"
Clackamas,3/4/21,Pfizer,"2,215"
Clackamas,3/5/21,Johnson & Johnson,101
Clackamas,3/5/21,Moderna,969
Clackamas,3/5/21,Pfizer,558
Clackamas,3/6/21,Johnson & Johnson,13
Clackamas,3/6/21,Moderna,"1,837"
Clackamas,3/6/21,Pfizer,815
Clackamas,3/7/21,Johnson & Johnson,2
Clackamas,3/7/21,Moderna,"1,055"
Clackamas,3/7/21,Pfizer,"1,481"
Clackamas,3/8/21,Johnson & Johnson,125
Clackamas,3/8/21,Moderna,640
Clackamas,3/8/21,Pfizer,"1,360"
Clackamas,3/8/21,Unspecified,1
Clackamas,3/9/21,Johnson & Johnson,287
Clackamas,3/9/21,Moderna,908
Clackamas,3/9/21,Pfizer,"1,517"
Clackamas,3/9/21,Unspecified,1
Clackamas,3/10/21,Johnson & Johnson,307
Clackamas,3/10/21,Moderna,"1,830"
Clackamas,3/10/21,Pfizer,"1,945"
Clackamas,3/10/21,Unspecified,1
Clackamas,3/11/21,Johnson & Johnson,334
Clackamas,3/11/21,Moderna,"1,072"
Clackamas,3/11/21,Pfizer,"1,902"
Clackamas,3/12/21,Johnson & Johnson,373
Clackamas,3/12/21,Moderna,895
Clackamas,3/12/21,Pfizer,746
Clackamas,3/13/21,Johnson & Johnson,960
Clackamas,3/13/21,Moderna,357
Clackamas,3/13/21,Pfizer,473
Clackamas,3/13/21,Unspecified,2
Clackamas,3/14/21,Johnson & Johnson,107
Clackamas,3/14/21,Moderna,239
Clackamas,3/14/21,Pfizer,"2,717"
Clackamas,3/14/21,Unspecified,1
Clackamas,3/15/21,Johnson & Johnson,193
Clackamas,3/15/21,Moderna,453
Clackamas,3/15/21,Pfizer,"1,553"
Clackamas,3/15/21,Unspecified,1
Clackamas,3/16/21,Johnson & Johnson,355
Clackamas,3/16/21,Moderna,839
Clackamas,3/16/21,Pfizer,"1,935"
Clackamas,3/16/21,Unspecified,1
Clackamas,3/17/21,Johnson & Johnson,311
Clackamas,3/17/21,Moderna,"1,272"
Clackamas,3/17/21,Pfizer,"2,029"
Clackamas,3/18/21,Johnson & Johnson,167
Clackamas,3/18/21,Moderna,628
Clackamas,3/18/21,Pfizer,"1,950"
Clackamas,3/18/21,Unspecified,1
Clackamas,3/19/21,Johnson & Johnson,238
Clackamas,3/19/21,Moderna,909
Clackamas,3/19/21,Pfizer,"1,216"
Clackamas,3/19/21,Unspecified,1
Clackamas,3/20/21,Johnson & Johnson,116
Clackamas,3/20/21,Moderna,542
Clackamas,3/20/21,Pfizer,"1,600"
Clackamas,3/21/21,Johnson & Johnson,6
Clackamas,3/21/21,Moderna,490
Clackamas,3/21/21,Pfizer,"2,158"
Clackamas,3/22/21,Johnson & Johnson,49
Clackamas,3/22/21,Moderna,617
Clackamas,3/22/21,Pfizer,"1,669"
Clackamas,3/22/21,Unspecified,1
Clackamas,3/23/21,Johnson & Johnson,56
Clackamas,3/23/21,Moderna,865
Clackamas,3/23/21,Pfizer,"1,757"
Clackamas,3/24/21,Johnson & Johnson,121
Clackamas,3/24/21,Moderna,"1,019"
Clackamas,3/24/21,Pfizer,"2,678"
Clackamas,3/25/21,Johnson & Johnson,39
Clackamas,3/25/21,Moderna,776
Clackamas,3/25/21,Pfizer,"2,883"
Clackamas,3/26/21,Johnson & Johnson,93
Clackamas,3/26/21,Moderna,"2,162"
Clackamas,3/26/21,Pfizer,995
Clackamas,3/26/21,Unspecified,1
Clackamas,3/27/21,Johnson & Johnson,24
Clackamas,3/27/21,Moderna,"1,428"
Clackamas,3/27/21,Pfizer,"1,978"
Clackamas,3/28/21,Johnson & Johnson,15
Clackamas,3/28/21,Moderna,376
Clackamas,3/28/21,Pfizer,"2,474"
Clackamas,3/29/21,Johnson & Johnson,40
Clackamas,3/29/21,Moderna,"1,041"
Clackamas,3/29/21,Pfizer,"1,655"
Clackamas,3/30/21,Johnson & Johnson,157
Clackamas,3/30/21,Moderna,"1,186"
Clackamas,3/30/21,Pfizer,"2,053"
Clackamas,3/31/21,Johnson & Johnson,99
Clackamas,3/31/21,Moderna,"2,967"
Clackamas,3/31/21,Pfizer,"3,198"
Clackamas,3/31/21,Unspecified,1
Clackamas,4/1/21,Johnson & Johnson,99
Clackamas,4/1/21,Moderna,"1,387"
Clackamas,4/1/21,Pfizer,"2,405"
Clackamas,4/2/21,Johnson & Johnson,86
Clackamas,4/2/21,Moderna,"1,099"
Clackamas,4/2/21,Pfizer,"1,727"
Clackamas,4/2/21,Unspecified,2
Clackamas,4/3/21,Johnson & Johnson,149
Clackamas,4/3/21,Moderna,"1,487"
Clackamas,4/3/21,Pfizer,"1,790"
Clackamas,4/4/21,Johnson & Johnson,83
Clackamas,4/4/21,Moderna,360
Clackamas,4/4/21,Pfizer,"2,454"
Clackamas,4/5/21,Johnson & Johnson,289
Clackamas,4/5/21,Moderna,"1,113"
Clackamas,4/5/21,Pfizer,"3,444"
Clackamas,4/5/21,Unspecified,2
Clackamas,4/6/21,Johnson & Johnson,321
Clackamas,4/6/21,Moderna,"1,393"
Clackamas,4/6/21,Pfizer,"2,946"
Clackamas,4/7/21,Johnson & Johnson,525
Clackamas,4/7/21,Moderna,"2,182"
Clackamas,4/7/21,Pfizer,"3,046"
Clackamas,4/8/21,Johnson & Johnson,611
Clackamas,4/8/21,Moderna,"1,220"
Clackamas,4/8/21,Pfizer,"2,541"
Clackamas,4/8/21,Unspecified,2
Clackamas,4/9/21,Johnson & Johnson,637
Clackamas,4/9/21,Moderna,"1,182"
Clackamas,4/9/21,Pfizer,"2,224"
Clackamas,4/9/21,Unspecified,1
Clackamas,4/10/21,Johnson & Johnson,576
Clackamas,4/10/21,Moderna,"1,014"
Clackamas,4/10/21,Pfizer,"1,755"
Clackamas,4/10/21,Unspecified,1
Clackamas,4/11/21,Johnson & Johnson,150
Clackamas,4/11/21,Moderna,413
Clackamas,4/11/21,Pfizer,"2,552"
Clackamas,4/12/21,Johnson & Johnson,373
Clackamas,4/12/21,Moderna,678
Clackamas,4/12/21,Pfizer,"2,616"
Clackamas,4/12/21,Unspecified,1
Clackamas,4/13/21,Johnson & Johnson,7
Clackamas,4/13/21,Moderna,"1,157"
Clackamas,4/13/21,Pfizer,"2,470"
Clackamas,4/14/21,Johnson & Johnson,4
Clackamas,4/14/21,Moderna,"2,608"
Clackamas,4/14/21,Pfizer,"2,753"
Clackamas,4/15/21,Moderna,"1,196"
Clackamas,4/15/21,Pfizer,"2,736"
Clackamas,4/16/21,Moderna,"1,295"
Clackamas,4/16/21,Pfizer,"1,739"
Clackamas,4/16/21,Unspecified,1
Clackamas,4/17/21,Moderna,780
Clackamas,4/17/21,Pfizer,"1,996"
Clackamas,4/18/21,Johnson & Johnson,2
Clackamas,4/18/21,Moderna,527
Clackamas,4/18/21,Pfizer,"2,716"
Clackamas,4/19/21,Moderna,970
Clackamas,4/19/21,Pfizer,"2,338"
Clackamas,4/20/21,Moderna,"1,494"
Clackamas,4/20/21,Pfizer,"1,988"
Clackamas,4/21/21,Moderna,"1,842"
Clackamas,4/21/21,Pfizer,"2,839"
Clackamas,4/22/21,Johnson & Johnson,1
Clackamas,4/22/21,Moderna,"1,035"
Clackamas,4/22/21,Pfizer,"2,555"
Clackamas,4/22/21,Unspecified,1
Clackamas,4/23/21,Johnson & Johnson,1
Clackamas,4/23/21,Moderna,"2,233"
Clackamas,4/23/21,Pfizer,"2,098"
Clackamas,4/23/21,Unspecified,1
Clackamas,4/24/21,Johnson & Johnson,3
Clackamas,4/24/21,Moderna,"1,318"
Clackamas,4/24/21,Pfizer,"2,118"
Clackamas,4/25/21,Moderna,376
Clackamas,4/25/21,Pfizer,"3,696"
Clackamas,4/26/21,Johnson & Johnson,5
Clackamas,4/26/21,Moderna,"1,179"
Clackamas,4/26/21,Pfizer,"2,797"
Clackamas,4/26/21,Unspecified,1
Clackamas,4/27/21,Johnson & Johnson,23
Clackamas,4/27/21,Moderna,"1,283"
Clackamas,4/27/21,Pfizer,"1,848"
Clackamas,4/28/21,Johnson & Johnson,40
Clackamas,4/28/21,Moderna,"2,812"
Clackamas,4/28/21,Pfizer,"1,930"
Clackamas,4/28/21,Unspecified,1
Clackamas,4/29/21,Johnson & Johnson,172
Clackamas,4/29/21,Moderna,912
Clackamas,4/29/21,Pfizer,"2,048"
Clackamas,4/29/21,Unspecified,1
Clackamas,4/30/21,Johnson & Johnson,196
Clackamas,4/30/21,Moderna,"1,151"
Clackamas,4/30/21,Pfizer,"1,374"
Clackamas,4/30/21,Unspecified,1
Clackamas,5/1/21,Johnson & Johnson,251
Clackamas,5/1/21,Moderna,"1,117"
Clackamas,5/1/21,Pfizer,"1,504"
Clackamas,5/2/21,Johnson & Johnson,36
Clackamas,5/2/21,Moderna,116
Clackamas,5/2/21,Pfizer,"2,207"
Clackamas,5/3/21,Johnson & Johnson,157
Clackamas,5/3/21,Moderna,767
Clackamas,5/3/21,Pfizer,"2,787"
Clackamas,5/3/21,Unspecified,1
Clackamas,5/4/21,Johnson & Johnson,339
Clackamas,5/4/21,Moderna,"1,183"
Clackamas,5/4/21,Pfizer,"1,874"
Clackamas,5/5/21,Johnson & Johnson,264
Clackamas,5/5/21,Moderna,"1,524"
Clackamas,5/5/21,Pfizer,"2,276"
Clackamas,5/5/21,Unspecified,2
Clackamas,5/6/21,Johnson & Johnson,211
Clackamas,5/6/21,Moderna,"1,489"
Clackamas,5/6/21,Pfizer,"2,700"
Clackamas,5/6/21,Unspecified,1
Clackamas,5/7/21,Johnson & Johnson,231
Clackamas,5/7/21,Moderna,"1,552"
Clackamas,5/7/21,Pfizer,"2,639"
Clackamas,5/8/21,Johnson & Johnson,181
Clackamas,5/8/21,Moderna,507
Clackamas,5/8/21,Pfizer,"1,333"
Clackamas,5/9/21,Johnson & Johnson,18
Clackamas,5/9/21,Moderna,355
Clackamas,5/9/21,Pfizer,730
Clackamas,5/10/21,Johnson & Johnson,187
Clackamas,5/10/21,Moderna,990
Clackamas,5/10/21,Pfizer,"1,935"
Clackamas,5/10/21,Unspecified,1
Clackamas,5/11/21,Johnson & Johnson,212
Clackamas,5/11/21,Moderna,"1,250"
Clackamas,5/11/21,Pfizer,"1,367"
Clackamas,5/12/21,Johnson & Johnson,246
Clackamas,5/12/21,Moderna,"1,764"
Clackamas,5/12/21,Pfizer,"1,385"
Clackamas,5/13/21,Johnson & Johnson,177
Clackamas,5/13/21,Moderna,840
Clackamas,5/13/21,Pfizer,"1,806"
Clackamas,5/14/21,Johnson & Johnson,72
Clackamas,5/14/21,Moderna,518
Clackamas,5/14/21,Pfizer,"1,139"
Clatsop,12/17/20,Pfizer,1
Clatsop,12/19/20,Pfizer,1
Clatsop,12/21/20,Pfizer,2
Clatsop,12/23/20,Moderna,76
Clatsop,12/23/20,Pfizer,57
Clatsop,12/24/20,Pfizer,6
Clatsop,12/26/20,Pfizer,7
Clatsop,12/27/20,Moderna,53
Clatsop,12/27/20,Pfizer,1
Clatsop,12/28/20,Moderna,1
Clatsop,12/28/20,Pfizer,1
Clatsop,12/29/20,Moderna,217
Clatsop,12/29/20,Pfizer,1
Clatsop,12/30/20,Moderna,93
Clatsop,12/30/20,Pfizer,3
Clatsop,12/31/20,Moderna,141
Clatsop,12/31/20,Pfizer,4
Clatsop,1/2/21,Moderna,102
Clatsop,1/2/21,Pfizer,4
Clatsop,1/3/21,Moderna,42
Clatsop,1/3/21,Pfizer,1
Clatsop,1/4/21,Moderna,74
Clatsop,1/4/21,Pfizer,1
Clatsop,1/5/21,Moderna,74
Clatsop,1/5/21,Pfizer,1
Clatsop,1/6/21,Moderna,5
Clatsop,1/6/21,Pfizer,2
Clatsop,1/6/21,Unspecified,1
Clatsop,1/7/21,Moderna,189
Clatsop,1/7/21,Pfizer,1
